Age,Gender,Purchase Amount (USD),Review Rating,Subscription Status,Discount Applied,Previous Purchases,Item Purchased,Category,Location,Size,Color,Season,Payment Method,Shipping Type,Preferred Payment Method,Frequency of Purchases
25,0,96,3.6,0,0,49,2,1,42,0,21,0,4,0,2,0
22,0,68,3.2,0,0,36,23,0,3,2,12,2,0,3,0,5
49,0,30,2.8,0,0,18,22,0,10,0,18,1,0,4,0,2
70,0,37,4.0,0,0,39,16,1,41,0,6,0,3,2,2,2
56,0,42,4.4,0,0,34,14,0,40,2,12,2,0,1,3,5
52,0,54,3.4,0,0,35,4,0,40,0,0,0,1,2,2,5
65,0,81,5.0,0,0,1,9,2,45,1,20,0,2,4,1,0
24,0,40,3.1,0,0,48,16,1,0,1,1,0,0,0,2,4
32,0,88,4.2,0,0,19,0,0,25,0,15,0,0,3,0,5
57,0,94,3.3,0,0,44,4,0,0,0,19,1,2,4,2,5
35,0,54,2.9,0,0,9,15,0,11,1,4,2,2,3,1,0
69,0,51,4.7,0,0,3,9,2,47,0,16,1,2,3,0,2
30,0,22,4.0,0,0,50,21,0,25,0,17,0,1,3,4,3
37,0,95,4.6,0,0,7,9,2,32,0,2,0,1,3,2,4
19,0,57,3.8,0,0,20,3,2,22,0,10,0,3,0,2,0
53,0,45,3.6,0,0,16,22,0,13,1,12,2,2,4,1,0
25,0,92,4.1,0,0,29,19,1,22,2,15,2,2,0,3,2
47,0,40,2.7,0,0,21,16,1,4,0,0,0,2,4,2,5
18,0,62,4.3,0,0,19,21,0,25,2,0,2,2,1,1,1
22,0,90,4.9,0,0,10,17,0,44,0,14,2,1,2,4,0
69,0,82,4.2,0,0,4,8,0,16,1,14,0,4,1,0,3
55,0,52,2.8,0,0,45,14,0,18,0,14,0,2,4,0,4
19,0,70,4.9,0,0,17,13,1,21,1,19,0,0,1,3,2
23,0,83,2.8,0,0,22,7,0,17,0,7,0,3,0,3,2
54,0,49,2.9,0,0,3,16,1,41,2,2,1,0,4,3,1
52,0,91,2.5,0,0,11,19,1,23,0,2,0,0,2,2,2
64,0,99,2.7,0,0,4,0,0,22,1,21,1,0,1,2,0
33,0,92,3.3,0,0,11,0,0,20,0,1,2,2,1,3,0
40,0,87,3.7,0,0,47,15,0,4,0,3,2,2,0,1,2
26,0,28,4.0,0,0,17,18,0,7,0,15,2,1,0,2,5
31,0,71,4.1,0,0,32,5,0,24,1,21,1,2,1,1,3
23,0,32,4.1,0,0,37,5,0,47,0,19,2,0,4,0,0
52,0,33,2.5,0,0,44,6,0,47,0,17,1,3,0,0,4
21,0,75,4.2,0,0,27,20,0,6,0,13,2,1,4,2,1
31,0,83,4.7,0,0,46,0,0,31,0,10,1,0,0,3,0
63,0,93,2.7,0,0,13,10,0,30,2,23,1,4,0,0,0
46,0,29,3.0,0,0,2,18,0,3,0,23,0,0,0,3,0
44,0,25,4.8,0,0,45,8,0,24,0,15,0,3,4,1,0
57,0,76,4.4,0,0,35,11,0,31,1,8,0,4,1,0,1
50,0,81,4.3,0,0,39,19,1,33,0,3,1,0,0,4,1
33,0,80,2.5,0,0,39,15,0,0,2,1,2,4,4,1,1
19,0,70,4.9,0,0,34,21,0,36,0,9,1,1,1,0,2
68,0,81,4.9,0,0,41,4,0,17,0,23,0,3,0,4,3
27,0,86,3.9,0,0,47,16,1,41,0,0,0,3,1,2,0
61,0,94,4.1,0,0,17,0,0,28,1,0,0,2,0,4,4
38,0,66,3.3,0,0,40,15,0,48,0,18,2,0,4,1,3
28,0,98,4.1,0,0,44,2,1,20,0,10,1,0,3,3,0
39,0,25,3.7,0,0,21,8,0,33,0,13,0,0,3,3,1
18,0,62,3.1,0,0,21,10,0,46,0,19,2,2,1,1,1
24,0,98,3.0,0,0,16,9,2,44,0,20,0,0,1,4,0
64,0,53,3.4,0,0,15,9,2,43,0,4,0,4,3,0,0
51,0,66,2.7,0,0,26,13,1,0,0,15,0,0,0,3,1
27,0,52,3.1,0,0,50,4,0,21,1,8,0,4,1,4,3
48,0,64,4.0,0,0,30,22,0,4,1,14,2,0,1,4,0
69,0,59,3.6,0,0,48,5,0,37,0,0,0,0,2,3,4
59,0,61,3.6,0,0,21,21,0,28,0,5,1,3,1,4,0
59,0,97,3.3,0,0,18,0,0,26,0,8,2,4,4,1,0
42,0,23,4.1,0,0,41,7,0,21,0,21,2,0,1,3,3
39,0,98,4.3,0,0,11,7,0,6,2,2,0,0,2,4,3
32,0,98,3.2,0,0,8,1,0,11,0,16,1,2,3,0,0
68,0,59,3.9,0,0,42,16,1,45,0,20,1,1,1,0,1
41,0,82,5.0,0,0,41,18,0,0,1,21,0,0,2,1,0
31,0,82,3.4,0,0,3,19,1,20,0,16,0,4,2,1,1
58,0,41,3.8,0,0,10,23,0,8,0,3,0,0,4,2,1
28,0,52,2.9,0,0,35,6,0,46,0,7,0,4,0,4,4
63,0,41,2.6,0,0,2,22,0,1,2,22,0,1,2,2,5
64,0,70,4.3,0,0,24,5,0,4,0,16,1,0,0,1,4
66,0,91,2.8,0,0,47,4,0,40,0,4,2,4,3,1,3
31,0,95,4.5,0,0,31,4,0,13,0,7,0,1,1,0,3
55,0,25,3.8,0,0,28,1,0,14,0,0,0,4,0,3,0
32,0,89,3.0,0,0,13,15,0,34,0,9,0,3,3,0,5
50,0,44,3.3,0,0,22,2,1,25,1,1,0,3,0,0,4
58,0,52,3.1,0,0,12,9,2,18,1,0,1,0,0,0,2
18,0,94,3.5,0,0,10,0,0,36,0,1,0,1,4,0,1
39,0,98,4.6,0,0,45,12,0,1,1,11,0,1,0,0,4
56,0,40,4.1,0,0,42,2,1,34,0,23,0,0,3,1,4
37,0,25,3.6,0,0,16,20,0,24,0,17,0,4,1,2,5
46,0,62,2.9,0,0,6,14,0,48,0,7,0,2,1,0,0
52,0,24,4.8,0,0,28,1,0,10,0,10,0,2,3,1,1
70,0,57,3.2,0,0,24,0,0,36,0,23,0,0,3,1,0
61,0,66,4.3,0,0,14,21,0,24,0,1,2,0,0,1,2
33,0,70,4.1,0,0,29,2,1,33,0,3,2,0,2,3,2
65,0,39,4.6,0,0,33,13,1,22,0,1,0,4,3,3,5
41,0,34,3.8,0,0,30,5,0,10,1,4,0,3,1,3,0
19,0,38,4.5,0,0,26,18,0,44,0,18,0,1,2,1,4
33,0,70,3.1,0,0,12,18,0,10,0,0,2,0,0,3,1
53,0,80,2.9,0,0,13,1,0,16,1,7,1,1,2,0,3
54,0,51,3.8,0,0,41,6,0,4,0,21,0,3,2,2,1
36,0,79,4.1,0,0,4,2,1,46,2,15,0,0,2,4,2
56,0,92,3.1,0,0,2,2,1,37,0,12,1,0,1,1,0
28,0,85,5.0,0,0,28,22,0,31,0,13,0,0,0,1,0
34,0,63,4.5,0,0,24,20,0,17,0,0,0,0,1,2,0
43,0,60,2.8,0,0,14,5,0,13,0,23,0,1,0,4,2
54,0,44,3.2,0,0,11,17,0,15,0,21,2,2,0,1,5
37,0,57,3.1,0,0,27,2,1,19,0,18,0,0,3,2,0
33,0,24,3.3,0,0,7,9,2,30,0,5,0,3,3,0,2
33,0,35,3.4,0,0,49,14,0,25,0,10,2,0,4,3,0
55,0,73,3.8,0,0,21,9,2,34,0,17,2,0,4,0,0
63,0,42,3.5,0,0,10,11,0,34,0,7,2,3,0,4,1
52,0,20,4.8,0,0,37,8,0,37,2,17,2,1,4,3,5
23,0,89,3.9,0,0,9,23,0,17,0,15,0,1,1,0,1
70,0,76,3.4,0,0,14,15,0,2,0,21,0,3,1,0,0
64,0,56,2.6,0,0,30,15,0,29,0,8,2,0,0,3,0
22,0,100,3.1,0,0,42,3,2,9,0,17,0,0,4,1,2
46,0,44,3.3,0,0,31,23,0,10,0,21,2,1,1,0,3
65,0,76,2.8,0,0,48,8,0,38,0,4,0,1,3,0,1
18,0,97,4.3,0,0,48,21,0,26,1,0,0,0,3,0,4
45,0,39,2.7,0,0,50,1,0,38,0,16,0,3,3,1,0
56,0,100,4.4,0,0,10,8,0,18,0,3,0,2,0,2,2
49,0,62,3.9,0,0,45,18,0,40,0,0,0,1,1,3,1
66,0,98,3.0,0,0,27,17,0,2,2,19,1,2,3,2,4
27,0,31,4.0,0,0,10,10,0,1,0,16,1,1,3,2,2
69,0,89,3.7,0,0,19,9,2,33,0,1,0,3,4,1,4
66,0,91,3.8,0,0,1,8,0,32,2,10,0,2,4,1,1
45,0,50,3.3,0,0,39,15,0,43,1,11,1,2,0,2,4
31,0,32,3.6,0,0,14,23,0,21,0,5,2,4,3,0,3
33,0,67,3.9,0,0,40,1,0,10,0,0,0,0,1,4,1
43,0,28,3.5,0,0,45,18,0,18,0,0,0,0,1,4,5
25,0,65,3.4,0,0,6,0,0,38,2,23,2,1,3,4,5
46,0,73,4.7,0,0,12,17,0,3,0,20,0,4,2,2,0
67,0,27,3.0,0,0,19,15,0,8,0,9,0,1,1,0,3
26,0,89,3.9,0,0,5,0,0,43,0,23,1,4,1,0,0
35,0,72,4.5,0,0,37,16,1,8,0,12,1,1,3,4,3
61,0,37,4.1,0,0,33,18,0,28,1,2,0,3,3,3,4
26,0,63,4.5,0,0,47,4,0,42,0,12,1,4,3,2,0
39,0,90,4.0,0,0,49,7,0,42,0,16,0,2,1,2,4
69,0,62,4.3,0,0,28,6,0,31,0,23,2,0,0,0,0
32,0,43,3.6,0,0,23,6,0,7,0,2,0,2,0,4,0
20,0,96,3.1,0,0,11,1,0,47,0,10,0,1,2,0,0
25,0,83,2.6,0,0,33,14,0,40,0,9,0,1,3,3,4
56,0,67,3.4,0,0,47,11,0,1,2,19,0,3,2,0,5
63,0,90,2.9,0,0,13,18,0,35,0,4,0,1,4,4,1
34,0,53,5.0,0,0,4,8,0,44,0,15,2,0,0,1,5
29,0,37,4.6,0,0,40,14,0,18,0,10,1,0,3,3,4
43,0,56,3.3,0,0,19,10,0,2,0,19,0,3,1,0,3
39,0,43,2.9,0,0,17,9,2,41,0,8,0,1,0,1,5
33,0,84,4.9,0,0,7,23,0,43,1,15,2,1,1,4,0
51,0,50,5.0,0,0,21,12,0,48,0,3,2,4,0,0,0
65,0,88,4.5,0,0,44,16,1,0,0,2,1,4,0,3,5
51,0,50,3.7,0,0,2,9,2,17,0,1,0,4,1,0,5
70,0,80,2.8,0,0,30,14,0,39,0,19,1,0,4,0,3
40,0,47,3.5,0,0,41,23,0,46,0,15,0,0,4,0,0
19,0,33,3.0,0,0,31,4,0,33,2,10,2,1,0,0,5
28,0,100,4.3,0,0,48,3,2,1,0,7,0,0,3,2,4
51,0,26,3.6,0,0,41,22,0,33,0,22,1,0,4,4,5
32,0,79,4.4,0,0,42,7,0,29,0,8,1,4,3,4,0
26,0,77,4.1,0,0,39,0,0,39,0,9,1,0,0,2,1
50,0,36,2.8,0,0,15,20,0,34,2,0,0,0,2,3,0
68,0,21,2.8,0,0,3,11,0,5,0,3,2,4,1,3,1
33,0,72,4.9,0,0,28,2,1,47,0,6,0,2,4,0,4
56,0,25,4.1,0,0,27,3,2,27,0,5,0,1,0,3,0
57,0,79,3.0,0,0,36,22,0,25,0,18,0,1,4,2,0
58,0,73,3.0,0,0,42,1,0,26,0,19,1,0,4,2,3
40,0,71,3.0,0,0,30,0,0,30,0,10,0,1,4,4,5
37,0,48,3.2,0,0,9,7,0,36,0,10,2,0,2,3,5
36,0,28,2.7,0,0,25,13,1,6,0,0,0,2,4,4,3
29,0,95,3.8,0,0,33,2,1,22,1,11,2,2,0,3,4
65,0,48,3.5,0,0,31,9,2,13,0,8,2,2,0,1,3
44,0,93,3.8,0,0,35,4,0,42,1,11,0,4,2,2,3
34,0,87,3.8,0,0,46,10,0,18,0,19,1,0,0,0,3
31,0,32,3.4,0,0,29,17,0,42,0,23,0,4,0,0,0
28,0,38,2.9,0,0,49,15,0,37,0,5,0,3,2,0,5
66,0,54,3.4,0,0,27,3,2,18,0,19,0,2,1,1,3
68,0,75,4.7,0,0,5,3,2,9,1,21,1,0,4,0,1
37,0,56,3.9,0,0,18,23,0,5,0,23,0,2,0,4,3
58,0,43,3.6,0,0,31,22,0,11,1,11,0,2,4,4,5
28,0,97,3.7,0,0,27,18,0,3,0,18,0,0,1,0,2
54,0,75,3.1,0,0,19,1,0,5,1,21,1,4,1,0,0
21,0,55,4.9,0,0,33,19,1,4,0,22,1,4,2,0,2
45,0,49,2.6,0,0,42,0,0,4,0,0,2,2,2,3,1
57,0,58,4.2,0,0,16,20,0,8,0,22,1,0,3,0,5
47,0,34,4.8,0,0,49,11,0,32,0,1,2,2,1,2,1
46,0,43,2.7,0,0,40,17,0,10,1,0,1,0,0,4,0
63,0,48,2.6,0,0,5,11,0,5,0,12,0,4,2,0,0
44,0,40,2.6,0,0,8,22,0,24,0,19,0,3,1,0,3
36,0,29,3.1,0,0,2,15,0,4,0,18,1,2,3,2,0
24,0,81,2.6,0,0,14,12,0,15,0,15,0,1,1,2,5
65,0,84,3.4,0,0,5,8,0,29,0,3,0,1,0,0,2
32,0,46,3.6,0,0,34,20,0,28,0,18,1,3,3,4,3
63,0,86,4.3,0,0,13,4,0,3,0,20,1,4,2,0,0
62,0,57,4.9,0,0,31,1,0,32,2,20,2,1,1,4,0
19,0,61,4.8,0,0,43,18,0,7,0,0,2,2,4,3,4
38,0,90,4.2,0,0,6,0,0,41,0,4,2,1,1,0,0
59,0,51,2.6,0,0,23,1,0,34,0,5,2,1,4,1,0
22,0,48,3.2,0,0,10,20,0,37,2,18,0,2,3,3,5
55,0,50,3.4,0,0,47,2,1,2,0,16,1,0,0,1,1
29,0,82,3.5,0,0,14,0,0,26,0,23,1,0,2,1,0
42,0,33,4.2,0,0,29,7,0,42,0,1,0,1,1,3,5
23,0,28,2.8,0,0,12,13,1,15,0,1,2,2,0,0,0
70,0,42,5.0,0,0,25,8,0,47,0,7,0,4,0,2,4
64,0,43,3.3,0,0,21,21,0,21,0,3,0,1,4,4,0
39,0,55,3.7,0,0,23,10,0,32,0,21,2,3,1,1,3
47,0,73,2.5,0,0,10,23,0,33,2,0,2,4,1,3,3
22,0,39,3.2,0,0,47,4,0,26,0,19,0,0,3,1,3
69,0,20,3.1,0,0,44,0,0,15,1,13,0,1,1,2,1
35,0,32,3.5,0,0,41,11,0,15,1,2,0,0,3,4,0
56,0,86,4.6,0,0,29,8,0,24,0,7,1,2,3,0,3
30,0,91,3.3,0,0,2,1,0,6,0,18,1,1,1,4,1
43,0,59,2.5,0,0,2,9,2,24,0,21,0,1,1,0,2
23,0,33,4.6,0,0,29,19,1,28,2,14,1,1,0,1,0
50,0,64,4.2,0,0,22,2,1,25,0,5,0,3,0,0,2
41,0,67,4.0,0,0,23,1,0,18,2,21,2,0,3,0,0
41,0,43,2.6,0,0,46,1,0,0,0,12,2,1,1,1,4
27,0,32,4.6,0,0,19,2,1,31,1,13,0,2,3,3,0
38,0,39,3.5,0,0,24,14,0,6,1,19,0,4,0,1,1
41,0,41,4.0,0,0,43,13,1,13,0,6,0,0,0,4,3
58,0,53,4.8,0,0,14,21,0,30,0,0,2,3,3,2,2
58,0,27,3.9,0,0,7,3,2,44,0,8,0,3,3,4,0
19,0,82,3.7,0,0,50,21,0,18,2,9,1,0,2,3,0
43,0,87,3.1,0,0,15,1,0,41,0,0,2,2,4,2,1
27,0,78,3.0,0,0,40,0,0,16,0,8,2,0,2,1,1
32,0,32,2.9,0,0,41,0,0,22,0,1,1,0,4,1,3
28,0,38,2.9,0,0,34,20,0,33,2,13,0,2,2,4,4
48,0,37,4.0,0,0,27,16,1,35,0,23,2,0,3,0,0
43,0,83,3.5,0,0,12,3,2,48,0,4,2,2,0,0,1
45,0,72,3.8,0,0,1,22,0,36,0,23,0,3,0,2,0
26,0,30,4.5,0,0,39,15,0,35,0,4,0,1,0,2,0
62,0,66,2.7,0,0,13,17,0,34,0,7,2,1,0,1,0
58,0,45,2.9,0,0,50,15,0,4,2,22,2,0,4,4,0
19,0,73,4.9,0,0,36,21,0,30,1,0,0,1,1,0,5
64,0,67,3.8,0,0,31,16,1,21,0,3,2,0,3,2,3
33,0,72,4.9,0,0,3,21,0,41,2,2,0,4,1,2,0
20,0,24,4.6,0,0,11,6,0,47,0,4,0,4,3,0,2
45,0,68,3.5,0,0,16,21,0,15,0,0,2,4,0,3,4
28,0,70,4.2,0,0,12,15,0,36,0,10,0,0,0,0,4
47,0,64,3.7,0,0,37,15,0,37,0,8,2,0,1,2,1
54,0,91,2.8,0,0,43,22,0,11,0,11,0,0,4,1,1
64,0,82,4.8,0,0,9,6,0,18,0,6,2,2,0,0,5
45,0,24,2.7,0,0,15,15,0,23,0,0,1,2,0,4,0
40,0,80,3.6,0,0,17,11,0,0,0,23,0,4,4,1,5
31,0,53,4.5,0,0,42,20,0,17,2,22,2,2,2,4,2
38,0,50,4.0,0,0,14,23,0,22,0,13,0,1,1,4,3
36,0,31,4.5,0,0,49,11,0,0,0,10,0,0,0,1,0
65,0,88,3.9,0,0,3,0,0,0,0,0,0,1,0,3,4
27,0,52,3.8,0,0,28,7,0,11,0,2,1,1,3,4,3
38,0,22,4.7,0,0,41,5,0,10,0,13,0,0,2,0,4
58,0,27,4.6,0,0,11,19,1,31,2,6,0,2,3,4,5
31,0,34,3.6,0,0,46,18,0,45,0,22,0,2,0,3,5
28,0,39,4.3,0,0,15,6,0,46,0,22,0,2,0,1,5
28,0,53,3.0,0,0,15,21,0,17,0,21,0,0,3,0,3
32,0,46,4.3,0,0,34,22,0,15,0,0,2,3,0,4,5
61,0,85,4.8,0,0,13,6,0,19,0,0,1,4,2,0,3
38,0,86,3.7,0,0,27,18,0,36,0,16,0,0,1,3,3
54,0,63,2.6,0,0,37,20,0,9,0,2,1,0,1,0,5
29,0,44,3.4,0,0,37,15,0,44,0,13,0,2,3,1,3
50,0,95,3.9,0,0,4,19,1,30,2,4,1,0,1,4,1
32,0,49,4.8,0,0,1,0,0,6,0,3,1,4,1,1,1
38,0,77,2.8,0,0,29,12,0,9,0,16,0,1,1,0,4
52,0,63,4.4,0,0,50,11,0,25,0,14,0,4,3,4,0
61,0,83,3.1,0,0,38,12,0,43,0,21,2,1,3,2,0
25,0,93,3.8,0,0,15,11,0,13,0,14,0,1,4,3,0
22,0,91,4.1,0,0,44,10,0,13,1,11,2,0,0,2,1
47,0,99,4.6,0,0,14,14,0,2,0,11,0,1,1,0,5
50,0,24,4.9,0,0,5,0,0,0,0,14,0,3,2,2,3
45,0,82,4.8,0,0,11,4,0,18,0,18,1,3,2,1,0
33,0,28,3.9,0,0,15,23,0,39,0,8,2,3,0,1,0
42,0,67,2.6,0,0,46,2,1,43,0,18,2,4,1,1,0
52,0,88,3.7,0,0,30,4,0,24,0,12,0,3,3,4,3
69,0,70,4.7,0,0,2,11,0,39,1,6,0,0,3,0,0
55,0,100,4.5,0,0,28,18,0,33,0,0,1,4,3,3,3
38,0,28,4.7,0,0,9,6,0,41,0,11,1,3,1,3,4
57,0,48,3.6,0,0,47,3,2,12,1,12,0,4,3,1,5
33,0,43,2.8,0,0,21,8,0,27,1,5,0,1,1,2,0
57,0,40,4.0,0,0,42,12,0,3,0,15,0,3,0,1,1
52,0,97,3.6,0,0,28,2,1,17,0,2,0,2,1,1,5
44,0,25,3.8,0,0,13,3,2,33,1,22,0,1,0,4,2
48,0,45,4.4,0,0,25,14,0,6,0,1,1,0,3,3,2
52,0,49,2.8,0,0,38,2,1,34,0,13,0,0,4,2,1
34,0,36,3.4,0,0,40,19,1,12,0,18,1,0,1,4,0
26,0,48,4.9,0,0,25,22,0,38,1,6,0,0,0,0,1
36,0,62,4.3,0,0,20,0,0,43,1,1,0,0,2,0,1
24,0,74,3.4,0,0,44,11,0,14,0,22,2,0,1,1,0
30,0,100,3.9,0,0,9,6,0,42,0,23,0,1,2,3,1
31,0,39,4.2,0,0,11,9,2,30,1,8,0,4,1,4,1
25,0,65,2.7,0,0,3,2,1,12,0,1,1,3,4,0,2
57,0,99,4.1,0,0,34,19,1,40,2,14,1,0,4,1,5
61,0,68,4.5,0,0,48,14,0,8,2,9,2,3,0,0,1
30,0,97,2.8,0,0,28,3,2,25,0,18,1,2,0,0,2
38,0,47,3.4,0,0,20,17,0,45,0,5,2,3,3,4,0
53,0,56,3.9,0,0,49,17,0,10,1,4,0,1,1,0,2
31,0,91,2.6,0,0,14,10,0,16,0,12,0,3,2,3,5
70,0,93,4.4,0,0,9,5,0,28,0,19,0,0,0,0,3
21,0,36,4.9,0,0,37,12,0,6,0,15,2,3,3,4,0
33,0,45,3.6,0,0,4,4,0,47,0,13,1,4,4,1,5
60,0,44,2.8,0,0,1,12,0,46,0,3,2,4,0,1,4
45,0,32,4.3,0,0,36,5,0,41,0,17,0,3,0,2,0
46,0,36,3.0,0,0,21,0,0,9,1,19,1,4,0,0,0
62,0,85,3.3,0,0,16,0,0,1,1,18,1,1,0,1,3
63,0,36,2.5,0,0,42,18,0,16,0,0,2,2,4,0,3
69,0,55,5.0,0,0,31,20,0,26,1,15,0,2,0,2,3
46,0,20,4.3,0,0,6,0,0,37,2,19,1,0,0,1,5
69,0,91,4.2,0,0,24,15,0,11,0,19,0,4,1,4,3
66,0,71,3.9,0,0,7,4,0,42,0,7,1,3,3,3,0
41,0,64,3.9,0,0,25,20,0,32,0,3,0,0,4,4,5
32,0,21,4.2,0,0,18,9,2,14,0,8,0,0,1,0,0
69,0,100,3.5,0,0,14,22,0,26,1,22,2,0,4,0,4
29,0,96,2.5,0,0,42,10,0,44,0,13,1,4,3,2,0
70,0,91,2.9,0,0,6,11,0,42,0,22,0,1,0,4,1
41,0,40,2.7,0,0,14,22,0,10,1,23,0,4,2,4,1
31,0,53,4.7,0,0,30,8,0,0,0,17,1,4,0,2,4
31,0,48,3.8,0,0,10,21,0,27,1,3,2,0,3,0,3
57,0,70,3.7,0,0,7,13,1,33,0,9,2,0,0,3,5
29,0,29,4.7,0,0,28,3,2,24,0,3,1,1,0,1,4
70,0,29,3.6,0,0,19,0,0,16,0,11,0,0,2,0,4
51,0,53,2.8,0,0,13,1,0,35,0,2,0,4,0,1,1
45,0,79,3.7,0,0,23,18,0,1,0,9,2,4,4,4,2
18,0,65,3.5,0,0,5,17,0,0,2,2,0,0,0,4,5
37,0,99,3.7,0,0,17,4,0,42,0,12,1,4,4,4,0
23,0,60,3.0,0,0,31,21,0,30,0,9,2,2,2,4,5
39,0,86,4.9,0,0,19,16,1,29,0,5,2,0,1,3,5
62,0,73,4.6,0,0,8,0,0,16,0,18,2,4,1,4,2
70,0,45,3.3,0,0,15,0,0,33,0,21,2,0,1,1,0
20,0,70,3.0,0,0,18,0,0,26,1,2,1,0,2,1,1
42,0,65,3.5,0,0,16,0,0,10,0,19,0,1,3,3,0
41,0,55,4.2,0,0,13,18,0,1,0,14,1,2,4,0,3
24,0,65,4.5,0,0,38,23,0,42,0,11,0,1,0,3,1
37,0,21,2.8,0,0,27,14,0,48,2,9,0,4,0,0,0
30,0,26,4.9,0,0,31,1,0,12,0,9,1,1,4,0,4
58,0,71,3.3,0,0,24,21,0,47,1,16,1,0,2,0,0
43,0,41,3.0,0,0,21,2,1,41,0,7,1,2,1,2,0
19,0,44,3.9,0,0,15,9,2,42,0,23,2,4,0,3,0
23,0,81,2.8,0,0,48,10,0,2,1,3,0,0,4,4,1
65,0,77,4.5,0,0,47,21,0,36,1,1,1,2,0,0,4
58,0,26,4.0,0,0,23,13,1,8,0,9,0,2,1,3,5
50,0,31,2.9,0,0,4,0,0,12,0,2,1,3,0,3,4
67,0,82,4.0,0,0,47,1,0,10,1,22,0,1,1,1,1
40,0,60,3.4,0,0,7,16,1,24,2,7,1,2,4,3,3
55,0,70,2.5,0,0,6,15,0,40,0,10,0,4,1,1,0
52,0,26,2.8,0,0,47,8,0,46,2,14,2,0,0,1,4
62,0,100,3.0,0,0,7,4,0,3,0,3,1,3,1,3,1
64,0,82,3.1,0,0,1,4,0,8,0,5,1,0,1,2,4
43,0,24,2.6,0,0,23,19,1,18,2,16,0,3,0,1,5
61,0,74,4.9,0,0,30,1,0,10,0,19,1,3,0,1,3
26,0,58,3.5,0,0,24,0,0,3,2,7,1,2,2,1,4
22,0,56,2.6,0,0,9,22,0,0,0,13,0,3,4,3,5
51,0,37,3.5,0,0,25,2,1,42,0,14,0,3,0,1,4
69,0,64,4.5,0,0,18,6,0,15,0,5,0,0,1,0,0
50,0,58,4.3,0,0,7,8,0,43,1,21,0,3,2,4,2
51,0,44,4.8,0,0,2,0,0,13,0,3,1,2,2,0,0
56,0,39,4.2,0,0,36,11,0,8,0,2,1,0,1,2,0
59,0,48,3.2,0,0,31,1,0,0,0,1,0,0,2,3,0
18,0,32,4.1,0,0,10,6,0,25,0,5,0,3,0,0,2
48,0,79,4.0,0,0,27,6,0,37,0,13,2,1,0,3,3
53,0,27,2.9,0,0,14,3,2,39,0,20,2,1,2,3,1
45,0,98,2.6,0,0,17,0,0,11,1,14,0,2,4,1,3
21,0,67,2.7,0,0,10,2,1,31,0,10,2,3,1,0,4
42,0,37,4.6,0,0,4,20,0,7,0,0,2,2,0,3,0
60,0,49,3.2,0,0,25,16,1,36,0,22,0,0,4,0,1
21,0,74,4.1,0,0,3,19,1,43,0,21,0,0,0,3,0
69,0,93,3.9,0,0,47,11,0,4,0,12,1,3,3,4,2
40,0,60,3.0,0,0,41,6,0,42,0,17,1,2,2,0,0
31,0,76,3.6,0,0,28,3,2,15,1,7,0,0,3,4,1
44,0,64,4.6,0,0,49,21,0,48,0,5,1,4,0,2,1
48,0,38,4.5,0,0,7,16,1,17,2,12,0,1,4,0,2
32,0,91,3.2,0,0,22,16,1,17,0,2,2,1,2,0,3
42,0,70,4.9,0,0,34,2,1,27,1,10,1,0,0,4,3
27,0,22,5.0,0,0,5,13,1,14,0,21,0,0,3,2,0
69,0,59,3.8,0,0,15,5,0,28,0,0,0,1,3,0,0
67,0,22,3.4,0,0,26,0,0,31,0,1,0,3,2,0,5
41,0,74,3.8,0,0,3,6,0,46,1,13,2,4,4,0,2
46,0,71,3.2,0,0,42,22,0,15,0,11,0,3,0,1,4
47,0,80,4.7,0,0,1,3,2,3,1,3,1,1,4,4,3
33,0,59,4.5,0,0,20,23,0,39,0,12,0,2,0,3,1
51,0,96,3.3,0,0,39,0,0,3,0,7,0,0,3,3,3
26,0,43,3.9,0,0,24,21,0,5,0,2,2,2,4,1,2
22,0,76,3.6,0,0,49,0,0,10,1,4,2,2,0,0,4
49,0,59,2.8,0,0,7,9,2,32,0,0,0,2,4,4,0
58,0,48,4.3,0,0,13,18,0,20,0,19,1,0,1,4,1
70,0,22,3.5,0,0,2,0,0,23,1,6,0,0,1,0,5
32,0,40,4.2,0,0,4,2,1,3,0,8,2,0,0,2,5
62,0,73,4.6,0,0,17,10,0,6,0,10,0,4,0,2,4
52,0,26,2.6,0,0,43,16,1,0,2,17,0,2,1,3,0
23,0,41,3.4,0,0,6,22,0,27,0,20,0,2,2,3,3
26,0,98,3.1,0,0,46,11,0,30,0,14,0,4,3,3,4
58,0,63,3.6,0,0,7,15,0,35,0,22,2,3,1,2,0
26,0,55,4.2,0,0,34,2,1,19,0,11,2,0,2,2,2
54,0,90,3.6,0,0,21,17,0,42,2,0,2,1,3,3,1
66,0,46,3.6,0,0,13,6,0,27,0,1,1,1,0,4,0
60,0,88,3.0,0,0,33,22,0,11,1,17,0,4,4,2,0
32,0,95,2.5,0,0,24,0,0,0,0,1,0,0,0,0,0
48,0,31,4.0,0,0,4,0,0,48,0,11,0,1,4,0,0
69,0,42,4.1,0,0,5,8,0,4,0,23,0,3,2,0,0
64,0,44,4.9,0,0,11,19,1,43,0,15,2,2,2,1,5
56,0,99,4.0,0,0,20,23,0,42,0,11,0,4,2,0,0
22,0,20,3.5,0,0,28,12,0,11,1,16,1,4,4,3,4
46,0,37,3.2,0,0,43,14,0,10,1,8,0,0,4,3,3
